Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating
1,17.191977077363898,Yes,No,3,4.0
2,31.518624641833814,No,No,4,4.4
1,28.653295128939828,Yes,Yes,4,4.0
4,11.461318051575931,Yes,Yes,2,4.0
6,27.22063037249284,Yes,Yes,3,4.3
5,20.05730659025788,Yes,No,3,4.0
4,14.326647564469914,Yes,No,3,4.0
5,22.922636103151863,Yes,No,3,4.1
7,25.787965616045845,Yes,Yes,3,4.0
3,17.191977077363898,Yes,Yes,3,4.1
2,7.163323782234957,No,Yes,2,4.3
6,18.624641833810887,Yes,No,3,4.1
1,10.02865329512894,No,No,2,4.1
3,21.489971346704873,Yes,No,3,4.1
4,21.489971346704873,Yes,No,3,4.3
5,30.08595988538682,Yes,No,4,4.0
5,31.518624641833814,Yes,No,4,4.1
3,22.922636103151863,No,No,3,4.0
4,5.730659025787966,No,No,1,4.3
4,5.730659025787966,No,No,1,4.3
5,21.489971346704873,Yes,No,3,4.1
3,7.879656160458453,No,Yes,2,2.6
3,27.22063037249284,Yes,No,3,3.2
2,14.326647564469914,No,Yes,3,3.3
3,4.2979942693409745,No,Yes,1,3.5
3,11.461318051575931,No,Yes,2,3.1
7,11.461318051575931,Yes,Yes,2,3.3
3,7.163323782234957,No,Yes,2,3.4
2,13.61031518624642,Yes,Yes,2,3.3
11,8.595988538681949,No,No,2,3.5
2,35.816618911174785,Yes,No,4,3.5
4,14.326647564469914,Yes,No,3,3.7
2,28.653295128939828,Yes,No,4,3.2
4,42.97994269340975,Yes,No,4,3.5
4,14.326647564469914,Yes,No,3,3.3
3,7.163323782234957,No,Yes,2,3.4
5,14.326647564469914,Yes,Yes,3,3.5
11,7.879656160458453,No,No,2,3.7
2,5.730659025787966,No,No,1,3.5
7,8.595988538681949,No,No,2,2.8
4,5.730659025787966,No,No,1,3.2
1,6.446991404011461,No,No,1,2.8
2,5.730659025787966,No,No,1,2.9
3,5.730659025787966,No,No,1,3.4
1,2.1489971346704873,No,No,1,3.0
7,5.730659025787966,No,No,1,2.9
3,2.865329512893983,No,No,1,3.1
3,7.163323782234957,No,Yes,2,2.8
3,2.1489971346704873,No,No,1,3.2
3,7.163323782234957,No,Yes,2,3.0
2,2.865329512893983,No,No,1,3.0
4,8.595988538681949,No,No,2,3.4
1,7.163323782234957,No,No,2,3.7
4,10.02865329512894,Yes,No,2,3.8
3,7.163323782234957,No,Yes,2,3.7
4,7.163323782234957,No,No,2,3.5
3,8.595988538681949,No,No,2,3.8
3,15.759312320916907,Yes,No,3,3.6
3,7.163323782234957,No,No,2,3.6
2,5.730659025787966,No,No,1,3.7
2,5.01432664756447,No,No,1,3.6
3,10.02865329512894,No,No,2,2.3
1,7.163323782234957,No,No,2,4.1
3,2.1489971346704873,No,No,1,3.0
2,17.191977077363898,Yes,No,3,3.3
3,1.4326647564469914,No,No,1,3.1
1,9.312320916905444,No,Yes,2,3.3
4,2.865329512893983,No,No,1,3.0
2,4.2979942693409745,No,No,1,3.4
4,8.595988538681949,No,No,2,3.3
4,10.02865329512894,No,Yes,2,3.4
2,4.2979942693409745,No,Yes,1,3.2
3,12.893982808022923,Yes,No,2,3.2
2,8.595988538681949,No,No,2,3.2
3,10.02865329512894,No,Yes,2,2.7
3,10.02865329512894,No,No,2,2.5
3,8.595988538681949,No,No,2,3.4
2,7.163323782234957,No,No,2,3.4
1,4.2979942693409745,No,Yes,1,2.5
3,5.730659025787966,No,Yes,1,2.8
3,5.730659025787966,No,Yes,1,3.3
6,5.01432664756447,No,No,1,2.7
2,6.446991404011461,No,No,1,3.2
2,7.163323782234957,No,No,2,3.1
1,3.5816618911174785,No,No,1,2.9
3,4.2979942693409745,No,No,1,2.9
3,2.1489971346704873,No,No,1,3.2
3,8.595988538681949,No,Yes,2,3.1
4,22.922636103151863,Yes,No,3,3.1
1,22.922636103151863,No,No,3,3.0
3,6.446991404011461,No,No,1,3.2
3,7.879656160458453,No,Yes,2,3.3
3,8.595988538681949,No,No,2,3.4
4,8.595988538681949,No,Yes,2,3.2
4,8.595988538681949,No,Yes,2,3.0
1,4.2979942693409745,No,No,1,3.3
2,4.2979942693409745,No,No,1,3.2
2,7.163323782234957,No,Yes,2,3.4
4,7.163323782234957,No,Yes,2,2.6
1,21.489971346704873,Yes,Yes,3,3.9
2,10.02865329512894,No,No,2,3.5
2,17.191977077363898,Yes,Yes,3,3.6
4,5.01432664756447,No,Yes,1,3.8
2,8.595988538681949,No,Yes,2,3.6
2,4.2979942693409745,No,No,1,3.7
3,14.326647564469914,No,Yes,3,3.7
3,5.730659025787966,No,Yes,1,3.5
1,4.2979942693409745,No,Yes,1,3.6
4,8.595988538681949,No,No,2,3.9
4,11.461318051575931,Yes,Yes,2,3.7
5,22.922636103151863,Yes,Yes,3,3.9
3,12.893982808022923,No,Yes,2,3.8
2,10.02865329512894,No,Yes,2,3.8
3,7.163323782234957,No,Yes,2,3.7
3,10.02865329512894,No,Yes,2,3.6
5,20.05730659025788,Yes,Yes,3,3.6
2,4.2979942693409745,No,Yes,1,3.8
4,21.489971346704873,Yes,Yes,3,3.5
3,17.191977077363898,Yes,Yes,3,3.6
3,25.787965616045845,Yes,Yes,3,3.7
1,28.653295128939828,Yes,Yes,4,3.8
4,14.326647564469914,Yes,Yes,3,3.8
4,12.893982808022923,No,Yes,2,3.8
2,12.893982808022923,Yes,Yes,2,3.8
2,11.461318051575931,No,No,2,3.7
3,8.595988538681949,No,Yes,2,3.7
6,7.163323782234957,No,Yes,2,3.6
7,21.489971346704873,Yes,No,3,3.9
4,25.787965616045845,Yes,No,3,3.8
3,8.595988538681949,No,No,2,2.4
2,25.07163323782235,Yes,Yes,3,4.1
3,14.326647564469914,Yes,No,3,4.4
3,5.730659025787966,No,Yes,1,4.1
3,21.489971346704873,Yes,Yes,3,4.0
2,24.355300859598856,Yes,Yes,3,4.1
4,11.461318051575931,Yes,Yes,2,4.1
1,12.893982808022923,Yes,Yes,2,4.1
2,2.865329512893983,No,Yes,1,4.0
3,22.922636103151863,Yes,Yes,3,4.2
5,23.638968481375358,Yes,Yes,3,4.0
5,8.595988538681949,No,Yes,2,4.0
3,12.893982808022923,No,Yes,2,4.2
2,7.879656160458453,No,Yes,2,4.2
2,1.4326647564469914,No,No,1,3.1
1,5.730659025787966,No,No,1,3.4
3,5.730659025787966,No,Yes,1,2.8
4,11.461318051575931,No,No,2,2.8
3,8.595988538681949,No,No,2,3.4
1,6.446991404011461,No,No,1,3.4
1,6.446991404011461,No,No,1,3.2
9,4.2979942693409745,No,No,1,2.6
3,10.02865329512894,No,No,2,2.5
2,2.865329512893983,No,No,1,3.0
5,4.2979942693409745,No,No,1,3.3
3,6.446991404011461,No,Yes,1,2.8
6,5.01432664756447,No,Yes,1,3.1
3,1.4326647564469914,No,No,1,3.0
4,12.177650429799428,Yes,No,2,3.3
1,1.4326647564469914,No,No,1,2.8
2,4.2979942693409745,No,No,1,3.3
2,2.1489971346704873,No,No,1,2.9
1,12.893982808022923,Yes,No,2,3.0
2,8.595988538681949,No,Yes,2,3.0
3,5.01432664756447,No,Yes,1,2.6
1,4.2979942693409745,No,Yes,1,3.2
4,8.595988538681949,No,Yes,2,3.3
4,14.326647564469914,No,Yes,3,3.4
1,4.2979942693409745,No,No,1,3.4
5,28.653295128939828,Yes,No,4,2.7
2,3.5816618911174785,No,No,1,3.3
3,2.865329512893983,No,No,1,2.6
7,10.02865329512894,No,No,2,3.4
2,5.730659025787966,No,No,1,3.2
3,15.759312320916907,No,No,3,2.7
4,8.595988538681949,No,Yes,2,3.4
2,6.446991404011461,No,Yes,1,2.6
2,1.4326647564469914,No,No,1,3.0
1,6.446991404011461,No,Yes,1,2.8
5,10.02865329512894,No,Yes,2,3.1
4,12.893982808022923,Yes,Yes,2,4.6
3,3.5816618911174785,No,Yes,1,3.6
1,3.5816618911174785,No,Yes,1,3.9
3,2.1489971346704873,No,No,1,3.7
4,7.879656160458453,No,Yes,2,3.7
6,14.326647564469914,Yes,No,3,3.7
6,11.461318051575931,No,Yes,2,3.9
3,7.879656160458453,No,Yes,2,3.8
3,3.5816618911174785,No,No,1,3.7
5,9.312320916905444,Yes,Yes,2,3.8
5,8.595988538681949,No,Yes,2,2.4
3,10.02865329512894,No,Yes,2,2.4
1,5.730659025787966,No,No,1,4.1
4,10.02865329512894,Yes,Yes,2,4.1
4,3.5816618911174785,No,Yes,1,4.3
6,12.893982808022923,No,No,2,4.3
4,12.177650429799428,No,Yes,2,4.4
3,10.02865329512894,Yes,No,2,4.2
2,5.730659025787966,No,No,1,2.8
3,10.744985673352437,No,No,2,3.2
2,5.01432664756447,No,No,1,3.1
1,10.02865329512894,No,Yes,2,2.5
5,2.865329512893983,No,No,1,2.8
1,6.446991404011461,No,No,1,3.1
3,5.730659025787966,No,No,1,3.4
1,5.01432664756447,No,No,1,3.0
1,10.02865329512894,No,No,2,3.1
5,6.446991404011461,No,No,1,2.8
1,7.163323782234957,No,No,2,3.5
4,11.461318051575931,No,No,2,3.7
1,5.01432664756447,No,No,1,3.6
3,6.446991404011461,No,No,1,3.6
1,5.730659025787966,No,No,1,3.8
5,3.5816618911174785,No,No,1,3.5
2,11.461318051575931,Yes,No,2,3.7
2,6.446991404011461,No,No,1,3.5
2,5.730659025787966,No,No,1,3.5
2,10.02865329512894,No,No,2,2.3
3,5.01432664756447,No,No,1,3.0
4,7.163323782234957,No,No,2,3.2
3,7.163323782234957,No,No,2,3.2
2,4.2979942693409745,No,No,1,3.0
2,8.595988538681949,No,No,2,2.8
3,5.01432664756447,No,No,1,3.3
2,5.730659025787966,No,No,1,2.9
4,17.191977077363898,Yes,Yes,3,3.3
2,8.595988538681949,No,No,2,3.0
3,10.02865329512894,No,No,2,3.3
2,2.865329512893983,No,No,1,3.4
3,3.5816618911174785,No,No,1,3.4
4,5.730659025787966,No,No,1,3.2
2,6.446991404011461,No,Yes,1,2.6
3,7.163323782234957,No,Yes,2,3.3
2,4.2979942693409745,No,No,1,3.1
4,7.163323782234957,No,No,2,2.6
3,4.2979942693409745,No,No,1,3.0
4,7.163323782234957,No,No,2,2.7
4,5.730659025787966,No,No,1,3.0
3,7.163323782234957,No,Yes,2,2.7
3,11.461318051575931,No,No,2,3.0
7,5.01432664756447,No,No,1,2.7
2,2.865329512893983,No,No,1,3.3
1,4.2979942693409745,No,Yes,1,3.1
3,1.4326647564469914,No,No,1,3.1
1,5.730659025787966,No,Yes,1,2.6
3,8.595988538681949,No,Yes,2,3.1
3,8.595988538681949,No,No,2,3.2
11,8.595988538681949,No,No,2,3.5
4,11.461318051575931,No,Yes,2,3.6
3,10.02865329512894,No,Yes,2,2.3
3,11.461318051575931,Yes,Yes,2,3.4
2,7.163323782234957,No,Yes,2,2.5
5,5.730659025787966,No,No,1,2.6
6,17.191977077363898,Yes,Yes,3,3.4
3,4.2979942693409745,No,No,1,3.5
3,17.191977077363898,Yes,No,3,2.3
1,6.446991404011461,No,No,1,3.0
3,10.02865329512894,No,No,2,3.0
2,2.1489971346704873,No,No,1,3.3
3,7.163323782234957,No,No,2,3.6
2,22.922636103151863,No,No,3,3.5
4,21.489971346704873,Yes,No,3,3.8
5,25.787965616045845,Yes,Yes,3,3.1
2,7.879656160458453,No,No,2,2.8
2,5.730659025787966,No,Yes,1,3.8
3,12.177650429799428,No,Yes,2,3.5
4,8.595988538681949,No,No,2,3.8
4,10.02865329512894,No,No,2,3.9
8,5.01432664756447,No,No,1,3.7
2,35.816618911174785,Yes,Yes,4,3.7
5,17.191977077363898,No,No,3,3.5
4,21.489971346704873,No,No,3,4.4
2,5.730659025787966,No,Yes,1,4.1
2,5.730659025787966,No,No,1,4.1
2,7.879656160458453,No,No,2,3.2
2,10.744985673352437,No,Yes,2,3.6
2,5.730659025787966,No,No,1,3.9
2,5.730659025787966,No,Yes,1,3.9
4,10.02865329512894,No,No,2,3.7
11,8.595988538681949,No,No,2,3.7
1,5.730659025787966,No,No,1,3.8
2,5.01432664756447,No,Yes,1,3.9
4,5.730659025787966,No,Yes,1,3.8
1,6.446991404011461,No,Yes,1,3.7
1,10.02865329512894,No,No,2,3.9
5,17.908309455587393,No,No,3,3.8
4,7.163323782234957,No,No,2,4.0
3,10.02865329512894,No,No,2,2.7
2,21.489971346704873,Yes,Yes,3,2.7
1,2.865329512893983,No,No,1,3.0
11,4.2979942693409745,No,No,1,3.6
3,7.163323782234957,No,Yes,2,3.5
6,7.163323782234957,No,Yes,2,2.4
4,4.2979942693409745,No,No,1,2.9
2,5.01432664756447,No,No,1,2.9
1,1.4326647564469914,No,No,1,2.7
4,8.595988538681949,No,No,2,3.2
5,2.865329512893983,No,No,1,2.8
1,6.446991404011461,No,No,1,2.7
5,7.163323782234957,No,No,2,3.3
3,4.2979942693409745,No,Yes,1,3.2
2,1.4326647564469914,No,No,1,3.0
1,2.1489971346704873,No,No,1,3.1
2,5.730659025787966,No,Yes,1,3.1
1,4.2979942693409745,No,No,1,2.8
1,5.730659025787966,No,No,1,3.1
2,7.163323782234957,No,No,2,3.0
2,3.5816618911174785,No,No,1,2.7
6,5.730659025787966,No,Yes,1,3.4
2,7.163323782234957,No,No,2,3.2
1,4.2979942693409745,No,Yes,1,2.8
4,10.02865329512894,No,Yes,2,3.2
2,2.865329512893983,No,No,1,3.1
3,9.312320916905444,No,Yes,2,3.3
4,5.01432664756447,No,No,1,3.2
4,5.730659025787966,No,No,1,2.9
2,7.163323782234957,No,No,2,3.1
4,5.730659025787966,No,Yes,1,2.7
1,5.01432664756447,No,Yes,1,3.2
4,7.163323782234957,No,Yes,2,3.1
6,21.489971346704873,No,Yes,3,4.1
1,3.5816618911174785,No,No,1,3.2
5,14.326647564469914,Yes,No,3,2.9
1,9.312320916905444,No,No,2,3.2
2,4.2979942693409745,No,Yes,1,2.6
4,5.01432664756447,No,Yes,1,3.3
5,10.02865329512894,No,Yes,2,2.6
3,7.163323782234957,No,No,2,3.0
3,10.02865329512894,No,No,2,3.2
2,1.4326647564469914,No,No,1,2.9
1,6.446991404011461,No,No,1,2.9
1,4.2979942693409745,No,No,1,3.1
4,5.730659025787966,No,Yes,1,2.5
1,4.2979942693409745,No,Yes,1,3.3
2,2.865329512893983,No,No,1,3.1
4,5.730659025787966,No,No,1,3.3
1,7.163323782234957,No,No,2,3.0
4,15.759312320916907,Yes,No,3,3.2
6,5.01432664756447,No,No,1,3.3
2,7.879656160458453,No,Yes,2,3.4
4,20.05730659025788,Yes,No,3,3.3
1,5.730659025787966,No,No,1,3.0
4,5.730659025787966,No,No,1,3.2
2,5.01432664756447,No,No,1,2.6
4,10.02865329512894,No,No,2,3.2
2,3.5816618911174785,No,Yes,1,3.4
4,14.326647564469914,Yes,Yes,3,3.2
6,5.730659025787966,No,No,1,3.2
4,4.2979942693409745,No,No,1,3.0
3,5.01432664756447,No,Yes,1,3.1
3,10.02865329512894,No,No,2,3.5
4,8.595988538681949,No,Yes,2,3.6
2,7.163323782234957,No,Yes,2,3.6
2,4.2979942693409745,No,Yes,1,3.5
2,15.759312320916907,Yes,Yes,3,3.7
3,10.02865329512894,No,Yes,2,3.9
3,5.01432664756447,No,No,1,3.7
3,11.461318051575931,Yes,Yes,2,3.8
5,7.163323782234957,No,No,2,3.5
4,5.01432664756447,No,Yes,1,3.9
3,5.730659025787966,No,Yes,1,2.4
3,2.865329512893983,No,No,1,4.1
1,6.446991404011461,No,No,1,3.1
1,8.595988538681949,No,Yes,2,2.5
1,7.163323782234957,No,No,2,3.1
2,3.5816618911174785,No,Yes,1,3.3
1,4.2979942693409745,No,No,1,3.2
3,10.02865329512894,No,Yes,2,3.1
4,11.461318051575931,No,Yes,2,3.1
2,8.595988538681949,No,No,2,3.3
1,18.624641833810887,No,Yes,3,2.6
2,5.730659025787966,No,Yes,1,3.6
3,21.489971346704873,Yes,No,3,3.9
1,5.730659025787966,No,No,1,3.9
3,9.312320916905444,No,Yes,2,3.6
4,7.163323782234957,No,No,2,3.8
6,7.163323782234957,No,No,2,3.8
2,4.2979942693409745,No,Yes,1,3.7
4,50.1432664756447,Yes,No,4,4.0
5,35.816618911174785,Yes,No,4,4.2
5,25.787965616045845,Yes,Yes,3,4.0
5,22.922636103151863,Yes,No,3,4.3
1,25.787965616045845,No,No,3,3.3
4,57.306590257879655,Yes,No,4,3.9
2,52.29226361031519,Yes,No,4,3.5
3,10.02865329512894,No,No,2,3.7
1,68.76790830945559,Yes,No,4,4.2
4,4.2979942693409745,No,No,1,3.4
5,21.489971346704873,No,No,3,3.4
3,25.787965616045845,Yes,No,3,3.7
3,2.865329512893983,No,No,1,4.2
1,9.312320916905444,No,No,2,3.2
2,57.306590257879655,No,No,4,4.9
4,47.277936962750715,Yes,No,4,4.2
2,2.865329512893983,No,No,1,3.0
3,7.163323782234957,No,No,2,2.8
4,11.461318051575931,No,No,2,3.3
1,2.1489971346704873,No,No,1,3.0
3,7.163323782234957,No,No,2,2.8
2,5.01432664756447,No,No,1,3.4
2,2.865329512893983,No,No,1,3.0
5,4.2979942693409745,No,No,1,3.3
7,7.879656160458453,No,No,2,2.8
2,5.01432664756447,No,No,1,3.2
1,4.2979942693409745,No,No,1,3.1
2,7.163323782234957,No,No,2,2.7
1,4.2979942693409745,No,No,1,2.8
4,2.865329512893983,No,No,1,3.5
2,7.163323782234957,No,No,2,3.5
3,22.922636103151863,No,No,3,4.0
3,7.163323782234957,No,Yes,2,3.4
3,38.68194842406877,Yes,No,4,3.0
1,10.744985673352437,No,No,2,2.6
2,4.2979942693409745,No,Yes,1,3.3
3,14.326647564469914,Yes,Yes,3,3.3
3,2.865329512893983,No,No,1,3.4
5,3.5816618911174785,No,No,1,3.1
2,11.461318051575931,No,Yes,2,3.3
5,14.326647564469914,No,No,3,3.4
3,11.461318051575931,Yes,Yes,2,3.3
6,7.163323782234957,No,Yes,2,2.5
3,28.653295128939828,Yes,No,4,3.4
3,5.01432664756447,No,Yes,1,2.8
2,4.2979942693409745,No,Yes,1,3.0
5,12.177650429799428,No,Yes,2,3.4
2,5.730659025787966,No,No,1,3.3
6,14.326647564469914,No,Yes,3,4.5
2,8.595988538681949,No,No,2,3.6
2,14.326647564469914,No,Yes,3,3.8
2,4.2979942693409745,No,Yes,1,3.6
2,7.163323782234957,No,Yes,2,3.8
4,7.163323782234957,No,Yes,2,3.7
4,12.177650429799428,No,Yes,2,3.9
1,14.326647564469914,No,No,3,3.8
2,31.518624641833814,Yes,Yes,4,3.9
3,14.326647564469914,No,No,3,3.5
3,5.730659025787966,No,Yes,1,3.5
3,14.326647564469914,No,Yes,3,3.7
1,4.2979942693409745,No,Yes,1,3.9
1,8.595988538681949,No,Yes,2,3.9
3,12.893982808022923,No,Yes,2,3.7
6,21.489971346704873,Yes,Yes,3,3.8
1,4.2979942693409745,No,Yes,1,3.5
2,5.730659025787966,No,No,1,3.8
3,30.08595988538682,Yes,No,4,3.5
3,22.922636103151863,Yes,No,3,3.5
4,10.02865329512894,No,Yes,2,3.7
3,15.759312320916907,No,Yes,3,3.9
3,8.595988538681949,No,Yes,2,3.7
3,24.355300859598856,Yes,Yes,3,3.8
1,6.446991404011461,No,Yes,1,3.8
3,17.908309455587393,Yes,No,3,3.6
2,3.5816618911174785,No,No,1,3.7
5,28.653295128939828,Yes,Yes,4,3.8
1,10.02865329512894,No,No,2,3.5
1,25.787965616045845,Yes,Yes,3,3.8
2,3.5816618911174785,No,No,1,3.6
4,28.653295128939828,No,No,4,3.8
2,2.865329512893983,No,No,1,3.6
2,7.163323782234957,No,No,2,3.7
1,5.730659025787966,No,No,1,3.7
4,25.787965616045845,Yes,Yes,3,4.2
2,7.879656160458453,No,Yes,2,4.1
3,14.326647564469914,Yes,No,3,4.1
7,20.05730659025788,Yes,Yes,3,4.1
3,13.61031518624642,No,Yes,2,4.4
1,10.744985673352437,No,Yes,2,4.0
3,14.326647564469914,No,Yes,3,4.2
2,8.595988538681949,No,No,2,4.0
1,12.177650429799428,No,Yes,2,4.1
2,20.05730659025788,Yes,Yes,3,4.1
5,27.22063037249284,No,No,3,4.3
3,11.461318051575931,No,Yes,2,4.2
1,7.163323782234957,No,Yes,2,4.0
3,6.446991404011461,No,Yes,1,4.3
3,11.461318051575931,No,Yes,2,4.1
2,7.163323782234957,No,No,2,4.1
2,5.01432664756447,No,No,1,3.1
2,7.163323782234957,No,No,2,3.4
4,5.01432664756447,No,Yes,1,2.9
4,14.326647564469914,No,Yes,3,3.2
3,4.2979942693409745,No,No,1,3.2
5,25.787965616045845,Yes,No,3,3.4
3,15.759312320916907,Yes,Yes,3,3.3
3,10.02865329512894,No,No,2,3.2
2,5.730659025787966,No,No,1,3.0
3,3.5816618911174785,No,No,1,3.2
4,4.2979942693409745,No,Yes,1,3.4
2,4.2979942693409745,No,No,1,2.8
4,27.22063037249284,Yes,Yes,3,3.3
3,9.312320916905444,No,Yes,2,3.1
1,7.163323782234957,No,No,2,3.4
4,10.02865329512894,No,Yes,2,3.3
2,13.61031518624642,Yes,Yes,2,3.4
4,9.312320916905444,No,Yes,2,3.2
2,4.2979942693409745,No,Yes,1,2.9
4,10.02865329512894,No,Yes,2,2.7
2,2.865329512893983,No,No,1,3.1
6,7.163323782234957,No,No,2,3.3
5,17.908309455587393,Yes,No,3,3.4
2,28.653295128939828,Yes,No,4,4.6
1,25.787965616045845,Yes,No,3,3.9
2,5.730659025787966,No,No,1,3.6
3,10.02865329512894,No,Yes,2,3.8
4,9.312320916905444,No,Yes,2,3.6
12,7.879656160458453,No,Yes,2,3.5
2,5.730659025787966,No,Yes,1,3.8
1,25.787965616045845,Yes,No,3,3.8
4,14.326647564469914,Yes,Yes,3,3.8
1,4.2979942693409745,No,Yes,1,3.5
1,8.595988538681949,No,No,2,3.5
3,11.461318051575931,No,Yes,2,3.5
2,14.326647564469914,No,Yes,3,3.8
3,5.730659025787966,No,Yes,1,3.6
1,35.816618911174785,Yes,Yes,4,3.8
2,23.638968481375358,Yes,No,3,3.8
5,19.340974212034386,Yes,No,3,3.5
3,5.730659025787966,No,Yes,1,3.6
3,9.312320916905444,No,Yes,2,3.8
1,25.787965616045845,Yes,Yes,3,3.7
3,17.191977077363898,Yes,No,3,3.5
3,9.312320916905444,No,Yes,2,3.9
3,11.461318051575931,No,Yes,2,3.6
3,3.5816618911174785,No,Yes,1,3.6
2,15.759312320916907,Yes,Yes,3,3.7
5,12.893982808022923,No,Yes,2,3.5
4,3.5816618911174785,No,Yes,1,3.7
1,10.02865329512894,No,No,2,3.5
7,21.489971346704873,Yes,No,3,3.5
2,8.595988538681949,No,Yes,2,3.5
1,9.312320916905444,No,Yes,2,3.8
4,31.518624641833814,Yes,Yes,4,3.6
2,18.624641833810887,No,No,3,3.7
4,22.206303724928368,Yes,Yes,3,3.8
4,4.2979942693409745,No,No,1,2.4
1,42.97994269340975,Yes,No,4,4.1
4,28.653295128939828,Yes,No,4,4.3
2,7.879656160458453,No,No,2,4.4
4,17.191977077363898,Yes,No,3,4.4
3,10.02865329512894,No,Yes,2,4.1
1,14.326647564469914,No,Yes,3,4.0
1,12.893982808022923,Yes,No,2,4.0
2,7.879656160458453,No,Yes,2,4.2
1,6.446991404011461,No,No,1,3.2
4,27.22063037249284,Yes,No,3,3.2
3,10.02865329512894,No,Yes,2,3.5
4,17.191977077363898,Yes,Yes,3,3.6
2,4.2979942693409745,No,No,1,3.6
2,4.2979942693409745,No,Yes,1,2.9
1,8.595988538681949,No,Yes,2,3.2
1,6.446991404011461,No,No,1,3.0
2,11.461318051575931,No,No,2,3.3
3,11.461318051575931,Yes,Yes,2,3.1
1,8.595988538681949,No,No,2,2.9
3,10.02865329512894,No,No,2,2.5
4,8.595988538681949,No,Yes,2,2.8
2,4.2979942693409745,No,Yes,1,2.6
3,10.744985673352437,Yes,Yes,2,3.3
4,5.730659025787966,No,No,1,3.0
2,4.2979942693409745,No,No,1,2.5
1,10.02865329512894,No,No,2,3.4
3,7.163323782234957,No,Yes,2,3.3
4,14.326647564469914,No,Yes,3,3.3
3,21.489971346704873,Yes,Yes,3,3.1
3,24.355300859598856,Yes,No,3,3.4
3,8.595988538681949,No,Yes,2,3.4
4,14.326647564469914,Yes,No,3,3.3
8,7.163323782234957,No,Yes,2,3.5
2,10.315186246418339,No,No,2,3.6
3,25.787965616045845,Yes,Yes,3,3.5
4,8.595988538681949,No,Yes,2,3.7
10,6.446991404011461,No,No,1,3.5
1,35.816618911174785,Yes,No,4,3.7
1,3.5816618911174785,No,No,1,3.5
4,4.2979942693409745,No,Yes,1,3.8
4,17.191977077363898,Yes,No,3,3.8
1,8.595988538681949,No,Yes,2,3.8
1,21.489971346704873,Yes,No,3,3.5
1,4.2979942693409745,No,No,1,3.6
4,17.191977077363898,Yes,Yes,3,3.5
3,6.446991404011461,No,No,1,2.4
2,17.191977077363898,Yes,Yes,3,4.3
5,3.5816618911174785,No,No,1,2.8
1,11.461318051575931,No,No,2,3.4
1,5.730659025787966,No,No,1,3.0
4,5.730659025787966,No,Yes,1,3.3
5,14.326647564469914,Yes,Yes,3,3.3
3,4.2979942693409745,No,No,1,3.3
4,14.326647564469914,No,No,3,3.1
2,6.446991404011461,No,No,1,3.0
6,2.1489971346704873,No,No,1,2.9
4,4.2979942693409745,No,No,1,3.0
2,15.759312320916907,No,No,3,3.2
2,2.1489971346704873,No,No,1,3.1
3,7.163323782234957,No,Yes,2,3.8
4,3.5816618911174785,No,Yes,1,3.7
4,14.326647564469914,Yes,No,3,3.9
4,7.879656160458453,No,No,2,3.5
5,11.461318051575931,Yes,Yes,2,3.9
4,8.595988538681949,No,No,2,4.3
3,6.446991404011461,No,No,1,3.1
3,6.446991404011461,No,No,1,3.3
3,8.595988538681949,No,No,2,3.3
1,1.4326647564469914,No,No,1,2.9
11,7.879656160458453,No,No,2,3.2
3,9.312320916905444,No,Yes,2,3.1
3,5.730659025787966,No,No,1,3.4
4,18.624641833810887,Yes,No,3,3.1
2,9.312320916905444,No,No,2,2.6
3,5.730659025787966,No,No,1,3.0
1,4.2979942693409745,No,No,1,3.4
3,5.730659025787966,No,No,1,3.0
3,5.730659025787966,No,No,1,3.2
2,8.595988538681949,No,No,2,3.0
1,4.2979942693409745,No,No,1,3.1
2,5.730659025787966,No,No,1,3.0
1,7.163323782234957,No,No,2,3.5
4,5.01432664756447,No,No,1,3.8
4,4.2979942693409745,No,No,1,3.6
3,7.163323782234957,No,No,2,3.6
2,7.163323782234957,No,No,2,3.6
4,4.2979942693409745,No,No,1,3.8
2,1.4326647564469914,No,No,1,3.5
1,4.2979942693409745,No,No,1,3.5
2,3.5816618911174785,No,No,1,3.2
2,11.461318051575931,No,No,2,3.4
1,4.2979942693409745,No,Yes,1,2.7
2,24.355300859598856,Yes,No,3,3.3
1,11.461318051575931,No,No,2,2.9
1,5.01432664756447,No,No,1,3.3
1,10.744985673352437,No,No,2,2.6
3,3.5816618911174785,No,No,1,2.9
3,14.326647564469914,No,Yes,3,3.3
2,1.4326647564469914,No,No,1,3.2
4,15.759312320916907,Yes,Yes,3,3.4
1,4.2979942693409745,No,Yes,1,3.1
2,2.1489971346704873,No,No,1,3.0
3,5.730659025787966,No,Yes,1,3.3
4,10.02865329512894,No,Yes,2,3.3
6,5.01432664756447,No,No,1,3.1
1,14.326647564469914,Yes,Yes,3,3.4
4,7.163323782234957,No,Yes,2,2.6
2,5.730659025787966,No,No,1,2.6
3,5.01432664756447,No,No,1,2.9
5,7.163323782234957,No,Yes,2,2.6
1,11.461318051575931,No,No,2,3.3
1,11.461318051575931,No,Yes,2,2.9
2,3.5816618911174785,No,Yes,1,3.1
2,2.1489971346704873,No,No,1,2.8
2,11.461318051575931,No,No,2,3.2
1,5.01432664756447,No,Yes,1,3.3
3,4.2979942693409745,No,Yes,1,2.9
